method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,3d_twosphere_traj,0,0.4729803204536438,0.6205362677574158,0.6205362677574158,,,0.22850662469863892,0.4712807834148407,0.2444736808538437,0.4967012405395508,8128.0,4096.0,0.5844087437450619,0.07867203652858734,0.107421875,0.907111220472441,0.2444736808538437,6.3447265625,0.3026133179664612,0.015510435216128826,13.08792534301756
ecomann,3d_twosphere_traj,1,0.7578266859054565,0.6725548505783081,0.6725548505783081,,,0.3854823708534241,0.6225927472114563,0.37234431505203247,0.5767704248428345,8128.0,4096.0,0.5860058309037901,0.17966294288635254,0.0,0.8929625984251969,0.37234431505203247,3.117919921875,0.4290974736213684,9.672262967796996e-05,12.1187898380158
ecomann,3d_twosphere_traj,2,0.3596121072769165,0.35195085406303406,0.35195085406303406,,,0.1884281039237976,0.3986450433731079,0.1711840182542801,0.3846151828765869,8128.0,4096.0,0.4445324881141046,0.02786313183605671,0.098388671875,0.7993356299212598,0.1711840182542801,2.580810546875,0.21448305249214172,7.022816134849563e-05,12.215460150997387
ecomann,3d_twosphere_traj,3,0.4928783178329468,0.54817795753479,0.54817795753479,,,0.2515430152416229,0.3680513799190521,0.24133530259132385,0.3237370252609253,8128.0,4096.0,0.5479597244303127,0.0846896842122078,0.0,0.9156003937007874,0.24133530259132385,2.830322265625,0.29766637086868286,9.347413288196549e-05,12.107350815000245
ecomann,3d_twosphere_traj,4,0.7583237886428833,0.6479300856590271,0.6479300856590271,,,0.37750381231307983,0.6230934858322144,0.38081997632980347,0.6747720241546631,8128.0,4096.0,0.7599681020733652,0.10106569528579712,0.0,0.9485728346456693,0.38081997632980347,2.92138671875,0.43139588832855225,0.00011111321509815753,10.567176222015405
ecomann,3d_twosphere_traj,5,0.5653870105743408,0.6071414947509766,0.6071414947509766,,,0.2793951630592346,0.42151814699172974,0.2859918475151062,0.3759891390800476,8128.0,4096.0,0.5200951877313591,0.13220885396003723,0.005126953125,0.8941929133858267,0.2859918475151062,3.30078125,0.3172611594200134,0.0024324781261384487,13.538341581006534
ecomann,3d_twosphere_traj,6,0.6737419366836548,0.6876225471496582,0.6876225471496582,,,0.34164050221443176,0.5022070407867432,0.3321014642715454,0.44599175453186035,8128.0,4096.0,0.5568390653714885,0.18472826480865479,0.0,0.8809055118110236,0.3321014642715454,3.319091796875,0.3705669939517975,0.0005668309167958796,12.440550200000871
ecomann,3d_vz_2d_ellipse_traj,0,0.3824676275253296,0.2644936144351959,0.2644936144351959,,,0.19022870063781738,0.26541608572006226,0.192238911986351,0.26653894782066345,8128.0,4096.0,0.1716897233201581,0.022974828258156776,0.0,0.9112942913385826,0.192238911986351,2.805419921875,0.20978975296020508,0.00015493427054025233,44.365982054994674
ecomann,3d_vz_2d_ellipse_traj,1,0.2890239953994751,0.19456422328948975,0.19456422328948975,,,0.14512735605239868,0.2178015559911728,0.14389662444591522,0.21645712852478027,8128.0,4096.0,0.12089810017271158,0.011600576341152191,0.0,0.8812746062992126,0.14389662444591522,2.792724609375,0.16396605968475342,0.00013865745859220624,46.19943631399656
ecomann,3d_vz_2d_ellipse_traj,2,0.529485821723938,0.3687687814235687,0.3687687814235687,,,0.2640222907066345,0.3371090292930603,0.26546353101730347,0.34071919322013855,8128.0,4096.0,0.25757202659443484,0.04855063185095787,0.0,0.9048966535433071,0.26546353101730347,2.854736328125,0.28634440898895264,0.0001589622552273795,40.29701451200526
