method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,2d_planar_arm_line_n2,3251,0.4767475724220276,0.4284341633319855,0.4284341633319855,,,0.09064777195453644,0.1620435267686844,0.38609981536865234,1.3062864542007446,1024.0,4096.0,0.33517449158925433,0.039393775165081024,0.005126953125,0.92626953125,0.38605931401252747,3.005126953125,0.56541907787323,0.08543755114078522,15.288307513998006
ecomann,2d_sparse_sine,173,0.5055341720581055,0.39592188596725464,0.39592188596725464,,,0.2952650785446167,0.9613916873931885,0.21026909351348877,0.8143041729927063,1024.0,4096.0,0.2721861471861472,0.024687141180038452,0.32763671875,0.73828125,0.2099686861038208,2.656005859375,0.3044432997703552,0.0009369023027829826,2.7352853619995585
ecomann,2d_sparse_sine,271,0.6296675205230713,0.5302556157112122,0.5302556157112122,,,0.3317645788192749,0.7940897345542908,0.297902911901474,0.851807177066803,1024.0,4096.0,0.36388286334056397,0.06991028040647507,0.14111328125,0.6875,0.2977355718612671,2.742919921875,0.37905120849609375,0.0013716034591197968,2.6121727600002487
ecomann,2d_sparse_sine,509,0.6167289018630981,0.39287617802619934,0.39287617802619934,,,0.3274102210998535,0.8865846395492554,0.28931868076324463,0.9070888161659241,1024.0,4096.0,0.3208154506437768,0.03823085129261017,0.198974609375,0.69384765625,0.2889865040779114,2.7841796875,0.3846069872379303,0.0006541423499584198,2.637330010998994
ecomann,2d_sparse_sine,877,0.8209865093231201,0.921076774597168,0.921076774597168,,,0.4121008515357971,0.7761266231536865,0.4088856279850006,0.7855307459831238,1024.0,4096.0,0.6213383499059393,0.18463565409183502,0.097900390625,0.92333984375,0.408689945936203,2.742919921875,0.5198601484298706,0.0016453745774924755,2.6971247170004062
ecomann,2d_sparse_sine,1123,0.8340502977371216,0.9886006116867065,0.9886006116867065,,,0.43123728036880493,0.8409510850906372,0.40281301736831665,0.8278754353523254,1024.0,4096.0,0.668273092369478,0.213512122631073,0.08935546875,0.905029296875,0.40263426303863525,3.022216796875,0.5689159631729126,0.001024106633849442,2.76017975799914
ecomann,2d_sparse_sine,2027,0.6177250742912292,0.3372901678085327,0.3372901678085327,,,0.3146936297416687,0.9068058133125305,0.30303144454956055,1.0629860162734985,1024.0,4096.0,0.279431482971306,0.03006843663752079,0.18798828125,0.603515625,0.3027785122394562,2.640869140625,0.37603917717933655,0.0006091929972171783,2.642146606998722
ecomann,2d_sparse_sine,3251,0.6778327226638794,0.5976107120513916,0.5976107120513916,,,0.38076072931289673,0.9766198396682739,0.2970719635486603,0.7229068279266357,1024.0,4096.0,0.46629986244841815,0.07779239118099213,0.129150390625,0.6787109375,0.2968936562538147,2.802978515625,0.4017993211746216,0.002617715857923031,3.8643748860013147
ecomann,3d_planar_arm_line_n3_traj,173,0.3831542730331421,0.1431175172328949,0.1431175172328949,,,0.1174267828464508,0.23426766693592072,0.2657274901866913,0.6741809844970703,1024.0,4096.0,0.12076806467913087,0.004031359683722258,0.2890625,0.9013671875,0.1960289180278778,2.747802734375,1.0389963388442993,0.02464325726032257,81.27580569600104
ecomann,3d_planar_arm_line_n3_traj,271,0.40991994738578796,0.2627113163471222,0.2627113163471222,,,0.1533392369747162,0.2959054708480835,0.2565807104110718,0.4911271631717682,1024.0,4096.0,0.24527350642803125,0.010312363505363464,0.17333984375,0.8935546875,0.19518744945526123,2.7119140625,0.8466874361038208,0.02690213732421398,82.82336576500165
ecomann,3d_planar_arm_line_n3_traj,509,0.38589927554130554,0.1438591331243515,0.1438591331243515,,,0.12495676428079605,0.23182201385498047,0.2609425187110901,0.5693021416664124,1024.0,4096.0,0.11852791878172589,0.004580638371407986,0.22998046875,0.890625,0.192689448595047,2.778564453125,0.9366805553436279,0.024120746180415154,81.58397737499763
ecomann,3d_planar_arm_line_n3_traj,877,0.4358227550983429,0.2805006802082062,0.2805006802082062,,,0.17209413647651672,0.3318819999694824,0.26372861862182617,0.5018484592437744,1024.0,4096.0,0.18419052444894857,0.01639581471681595,0.109619140625,0.866943359375,0.20486843585968018,2.90478515625,1.5016037225723267,0.06233205646276474,83.22767894099889
ecomann,3d_planar_arm_line_n3_traj,1123,0.3839912712574005,0.21943840384483337,0.21943840384483337,,,0.14711573719978333,0.25514310598373413,0.2368755340576172,0.46495530009269714,1024.0,4096.0,0.17420986093552465,0.008576243184506893,0.199462890625,0.8759765625,0.1709073930978775,2.800048828125,1.0613038539886475,0.027233000844717026,82.437155945001
ecomann,3d_planar_arm_line_n3_traj,2027,0.6300002336502075,0.323279470205307,0.323279470205307,,,0.2308122217655182,0.4515953063964844,0.39918801188468933,1.0276057720184326,1024.0,4096.0,0.35417191832619105,0.024563973769545555,0.056640625,0.860595703125,0.3532857894897461,2.818603515625,1.1143429279327393,0.032317861914634705,84.03307372800191
